"age","ISO","prop"
85,"DJI",0.000455636902310806
86,"DJI",0.000367932146466942
87,"DJI",0.00029413180313491
88,"DJI",0.000235305442507928
89,"DJI",0.000181826932847035
90,"DJI",0.000137974554925103
91,"DJI",0.000101609168355696
92,"DJI",7.3800343332032e-05
93,"DJI",5.34785096608928e-05
94,"DJI",3.74349567626249e-05
95,"DJI",2.78088250236642e-05
96,"DJI",1.81826932847035e-05
97,"DJI",1.28348423186143e-05
98,"DJI",5.34785096608928e-06
99,"DJI",1.06957019321786e-06
100,"DJI",4.27828077287142e-06
0,"DZA",0.0186553151821402
1,"DZA",0.0201434937841495
2,"DZA",0.0211964158363441
3,"DZA",0.0218558489772804
4,"DZA",0.022138500262381
5,"DZA",0.0220794828250762
6,"DZA",0.0217855991128837
7,"DZA",0.0212915846986592
8,"DZA",0.0206321043626511
9,"DZA",0.0198500820226751
10,"DZA",0.0189883708039393
11,"DZA",0.0180408589446436
12,"DZA",0.017025976120332
13,"DZA",0.0160029049510604
14,"DZA",0.0149929304142175
15,"DZA",0.0139684433927914
16,"DZA",0.0132760208966563
17,"DZA",0.0130831818332199
18,"DZA",0.0132458396482306
19,"DZA",0.0134189511716483
20,"DZA",0.0136318245430703
21,"DZA",0.0139953209861901
22,"DZA",0.01451703890757
23,"DZA",0.0151368517857176
24,"DZA",0.0157885449348762
25,"DZA",0.0164875983386013
26,"DZA",0.0170399694591251
27,"DZA",0.0173426550522112
28,"DZA",0.0174674860171621
29,"DZA",0.0175884233886883
30,"DZA",0.0176702832407515
31,"DZA",0.0176911906575656
32,"DZA",0.0176574461812178
33,"DZA",0.017564259511919
34,"DZA",0.0174120554053153
35,"DZA",0.017215086773095
36,"DZA",0.0169137226420198
37,"DZA",0.0164828788314198
38,"DZA",0.0159590607293441
39,"DZA",0.015413414906554
40,"DZA",0.0148432040488841
41,"DZA",0.0142592830228519
42,"DZA",0.0136778633356259
43,"DZA",0.0131042780303212
44,"DZA",0.0125212773081894
45,"DZA",0.0119252979413085
46,"DZA",0.0114059397735193
47,"DZA",0.011004050139478
48,"DZA",0.0106825573102736
49,"DZA",0.0103606633229588
50,"DZA",0.01005101645678
51,"DZA",0.00974835446122979
52,"DZA",0.00944073698313904
53,"DZA",0.00913120810463978
54,"DZA",0.00883954256082253
55,"DZA",0.00856760455702399
56,"DZA",0.00827053517748391
57,"DZA",0.00792990474665851
58,"DZA",0.00756598354789236
59,"DZA",0.00720715941688223
60,"DZA",0.00683495548301254
61,"DZA",0.00652382197207156
62,"DZA",0.00630955634603106
63,"DZA",0.00615057974662193
64,"DZA",0.00598435870368919
65,"DZA",0.00584133403855356
66,"DZA",0.00559863338174447
67,"DZA",0.00519454917686367
68,"DZA",0.00469508373184459
69,"DZA",0.00422143399110835
70,"DZA",0.00374160169596434
71,"DZA",0.0033517232076999
72,"DZA",0.00310949450160895
73,"DZA",0.00296566752025247
74,"DZA",0.00281138683048894
75,"DZA",0.00266586082654711
76,"DZA",0.00252226982054971
77,"DZA",0.00236534620676454
78,"DZA",0.00220179168538934
79,"DZA",0.00205518019479577
80,"DZA",0.00192310478632124
81,"DZA",0.00177915981728522
82,"DZA",0.00161345792014245
83,"DZA",0.00143562688954319
84,"DZA",0.00126702249548379
85,"DZA",0.00110495461887077
86,"DZA",0.000949871612886388
87,"DZA",0.000804557986767729
88,"DZA",0.000669485691232944
89,"DZA",0.000540831925465012
90,"DZA",0.000417959555994428
91,"DZA",0.00031568783537113
92,"DZA",0.000240671268721046
93,"DZA",0.000186373338597786
94,"DZA",0.000138682718528639
95,"DZA",9.89680655962415e-05
96,"DZA",6.83148664523413e-05
97,"DZA",4.53544640143005e-05
98,"DZA",2.90013716303722e-05
99,"DZA",1.39933387931739e-05
100,"DZA",2.88125913431118e-05
0,"ECU",0.0189009504501997
1,"ECU",0.0189403011185647
2,"ECU",0.0189549187516869
3,"ECU",0.018946557465541
4,"ECU",0.0188749895337747
5,"ECU",0.0188477422656349
6,"ECU",0.0188003226637865
7,"ECU",0.0187343679031391
8,"ECU",0.018651573629135
9,"ECU",0.0185584300708803
10,"ECU",0.0184617782806763
11,"ECU",0.0183378207518001
12,"ECU",0.0181781961981056
13,"ECU",0.0179996271918848
14,"ECU",0.0178184270117021
15,"ECU",0.0176205042592275
16,"ECU",0.0174859635639707
17,"ECU",0.0174528107720496
18,"ECU",0.0174807596865792
19,"ECU",0.0174932139099993
20,"ECU",0.017507890013654
21,"ECU",0.017476900631435
22,"ECU",0.0173691394400581
23,"ECU",0.0172088132399738
24,"ECU",0.0170481362166946
25,"ECU",0.0168740694414754
26,"ECU",0.0166979561976192
27,"ECU",0.0165296195345839
28,"ECU",0.0163590609913141
29,"ECU",0.01617172140522
30,"ECU",0.0159777746489546
31,"ECU",0.0157392733469328
32,"ECU",0.0154384424572779
33,"ECU",0.0150967991359459
34,"ECU",0.0147545126387564
35,"ECU",0.014404098737551
36,"ECU",0.0140705828202349
37,"ECU",0.0137705705180349
38,"ECU",0.0134938879582979
39,"ECU",0.0132099550525323
40,"ECU",0.0129210521515051
41,"ECU",0.0126507428798094
42,"ECU",0.0124062775834737
43,"ECU",0.0121775408603775
44,"ECU",0.0119473423739691
45,"ECU",0.0117195411793927
46,"ECU",0.0114772977632916
47,"ECU",0.0112109644878052
48,"ECU",0.0109275578168319
49,"ECU",0.0106464899671583
50,"ECU",0.0103666499986669
51,"ECU",0.0100743558067554
52,"ECU",0.0097650466898896
53,"ECU",0.00944585605303324
54,"ECU",0.00912684082777434
55,"ECU",0.00880484360535852
56,"ECU",0.00849717166340245
57,"ECU",0.00821318028710435
58,"ECU",0.00794497595457822
59,"ECU",0.00767104150986819
60,"ECU",0.00739020754232448
61,"ECU",0.00712340650257808
62,"ECU",0.00687707014920277
63,"ECU",0.00663950437570077
64,"ECU",0.00640310801284855
65,"ECU",0.0061830249285607
66,"ECU",0.0058985073174702
67,"ECU",0.00551283568517407
68,"ECU",0.0050694536373115
69,"ECU",0.00464039686990868
70,"ECU",0.00420198481730765
71,"ECU",0.00384496374593104
72,"ECU",0.00361903360839431
73,"ECU",0.0034781196250963
74,"ECU",0.00332907823778235
75,"ECU",0.00319366048453829
76,"ECU",0.00303204793273924
77,"ECU",0.00281646707945303
78,"ECU",0.00256954602075283
79,"ECU",0.00234203717883891
80,"ECU",0.0021238251515907
81,"ECU",0.00191911981734741
82,"ECU",0.00173528846320262
83,"ECU",0.00156724415282981
84,"ECU",0.00140364360292615
85,"ECU",0.00124705951692114
86,"ECU",0.00109784271800972
87,"ECU",0.000954706854477135
88,"ECU",0.000819172160168096
89,"ECU",0.000693518985849663
90,"ECU",0.000576577920872062
91,"ECU",0.000472441902509508
92,"ECU",0.000382806576204177
93,"ECU",0.000305976296513893
94,"ECU",0.000237156479774575
95,"ECU",0.000175703950128846
96,"ECU",0.000126471761773276
97,"ECU",9.09801485525737e-05
98,"ECU",6.61886427773222e-05
99,"ECU",3.49069078958139e-05
100,"ECU",7.16848728312695e-05
0,"EGY",0.0221033040671991
1,"EGY",0.0237211207735698
2,"EGY",0.0247801926685509
3,"EGY",0.0253438174357114
4,"EGY",0.0261946610104807
5,"EGY",0.0254799904753793
6,"EGY",0.0245875255351026
7,"EGY",0.023568252615507
8,"EGY",0.0224730670229426
9,"EGY",0.0212777917151249
10,"EGY",0.0199581585302634
11,"EGY",0.0189408598666332
12,"EGY",0.0184271179668663
13,"EGY",0.018242388354838
14,"EGY",0.018024663357213
15,"EGY",0.0178627136217091
16,"EGY",0.017618138742954
17,"EGY",0.0171909603739796
18,"EGY",0.016670576874657
19,"EGY",0.0162369188963601
20,"EGY",0.0158426144203078
21,"EGY",0.015579096808674
22,"EGY",0.0155062923233021
23,"EGY",0.0155684661996293
24,"EGY",0.0156226620569781
25,"EGY",0.0156646377761203
26,"EGY",0.015797429269673
27,"EGY",0.0160472992041713
28,"EGY",0.0163511827570063
29,"EGY",0.0166368727817905
30,"EGY",0.0169393692932549
31,"EGY",0.0170268237703294
32,"EGY",0.0167829171012856
33,"EGY",0.0163137326400003
34,"EGY",0.0158451252689202
35,"EGY",0.0153360102151851
36,"EGY",0.0148277759833422
37,"EGY",0.0143650812557689
38,"EGY",0.0139238097365181
39,"EGY",0.0134474167098615
40,"EGY",0.0129618104886995
41,"EGY",0.0124402728089664
42,"EGY",0.011868659898438
43,"EGY",0.0112766665917124
44,"EGY",0.0106992422815729
45,"EGY",0.0101186389131095
46,"EGY",0.00964386578878355
47,"EGY",0.00932934150251429
48,"EGY",0.00912386701626454
49,"EGY",0.00891686374719027
50,"EGY",0.00872450034542899
51,"EGY",0.00853904177735198
52,"EGY",0.00834360056116252
53,"EGY",0.00814112289422442
54,"EGY",0.00795252576538183
55,"EGY",0.00777478198215441
56,"EGY",0.00756922650078813
57,"EGY",0.0073190224614341
58,"EGY",0.00703699746567293
59,"EGY",0.00676019665492801
60,"EGY",0.00648995644862211
61,"EGY",0.00618965692969362
62,"EGY",0.00584770567208902
63,"EGY",0.00548393635496887
64,"EGY",0.00511929634034602
65,"EGY",0.00473667540985326
66,"EGY",0.00442733481104199
67,"EGY",0.00423472842393111
68,"EGY",0.00411194995165958
69,"EGY",0.00398114283846191
70,"EGY",0.00387289286521814
71,"EGY",0.00367826160019399
72,"EGY",0.00334004624233939
73,"EGY",0.0029172011120994
74,"EGY",0.00252037566304501
75,"EGY",0.00212090774831379
76,"EGY",0.0017977777309131
77,"EGY",0.00159938019297026
78,"EGY",0.00148433675432745
79,"EGY",0.00136320855755524
80,"EGY",0.00125432074776878
81,"EGY",0.00114088708706703
82,"EGY",0.00100568598879755
83,"EGY",0.000860775600933902
84,"EGY",0.000735374911764679
85,"EGY",0.00062342953632918
86,"EGY",0.000522033774821852
87,"EGY",0.00043257466861329
88,"EGY",0.000353867664124227
89,"EGY",0.000282510966460358
90,"EGY",0.00021811984881816
91,"EGY",0.000164845310919852
92,"EGY",0.000124104767304726
93,"EGY",9.346836447685e-05
94,"EGY",6.85016198061489e-05
95,"EGY",4.9376647915251e-05
96,"EGY",3.4554541590066e-05
97,"EGY",2.26482594599993e-05
98,"EGY",1.35565576293871e-05
99,"EGY",5.11281673102353e-06
100,"EGY",1.03977480846756e-05
0,"ERI",0.0297711096442886
1,"ERI",0.0293656479201882
2,"ERI",0.0290293562630367
3,"ERI",0.028747635965237
4,"ERI",0.028315583738013
5,"ERI",0.0282236466389778
6,"ERI",0.0281049452426809
7,"ERI",0.0279464449887677
8,"ERI",0.0277358064934356
9,"ERI",0.0274888450232484
10,"ERI",0.0272215496389079
11,"ERI",0.0267788959692621
12,"ERI",0.0260906711825336
13,"ERI",0.0252303901991229
14,"ERI",0.0243687188626077
15,"ERI",0.02350548337885
16,"ERI",0.0225659522684827
17,"ERI",0.0215410882363267
18,"ERI",0.0204845936710432
19,"ERI",0.0194468688726704
20,"ERI",0.0184049730149842
21,"ERI",0.0175712825346971
22,"ERI",0.0170525070325798
23,"ERI",0.016759490115806
24,"ERI",0.016465951816618
25,"ERI",0.0161823197832996
26,"ERI",0.0160286857652521
27,"ERI",0.0160297285300805
28,"ERI",0.0161207966584253
29,"ERI",0.0162127337574605
30,"ERI",0.0163272640944439
31,"ERI",0.016291636296141
32,"ERI",0.0160116539397219
33,"ERI",0.0155547491507549
34,"ERI",0.0151013202445492
35,"ERI",0.014635551954541
36,"ERI",0.0140582078278965
37,"ERI",0.0133435663321825
38,"ERI",0.0125376829139855
39,"ERI",0.0117189387295718
40,"ERI",0.0108821199547996
41,"ERI",0.0100753675659123
42,"ERI",0.00933483074362688
43,"ERI",0.00864956045724542
44,"ERI",0.0079688088184536
45,"ERI",0.00729518273932235
46,"ERI",0.00671835999509205
47,"ERI",0.00627501114889396
48,"ERI",0.00593089875552969
49,"ERI",0.00560868442356134
50,"ERI",0.00531810062472041
51,"ERI",0.00505966874142109
52,"ERI",0.00482435147848411
53,"ERI",0.00461023710039079
54,"ERI",0.00442340840197333
55,"ERI",0.00425986811805627
56,"ERI",0.00410136786414304
57,"ERI",0.00393921793333048
58,"ERI",0.00377515626699924
59,"ERI",0.00362482433757495
60,"ERI",0.00348770076264344
61,"ERI",0.00333441433287208
62,"ERI",0.00315210428204425
63,"ERI",0.00295415275879077
64,"ERI",0.00276158885381723
65,"ERI",0.00256554906608244
66,"ERI",0.00239888048768026
67,"ERI",0.00227844115000276
68,"ERI",0.00218580887441531
69,"ERI",0.00209056968675692
70,"ERI",0.0020038464118636
71,"ERI",0.00188670916280931
72,"ERI",0.00171830264302649
73,"ERI",0.00152017732563495
74,"ERI",0.00133282724480329
75,"ERI",0.00114756269362839
76,"ERI",0.000983674821435213
77,"ERI",0.000854024394440395
78,"ERI",0.000749226529188552
79,"ERI",0.000646340399455399
80,"ERI",0.000548320505588003
81,"ERI",0.000461771024832749
82,"ERI",0.000385301604085135
83,"ERI",0.000319086037483225
84,"ERI",0.000260691207094138
85,"ERI",0.000210464701194
86,"ERI",0.000167363754954436
87,"ERI",0.000132083544927696
88,"ERI",0.000103581306285404
89,"ERI",8.01190976469316e-05
90,"ERI",6.22183014264675e-05
91,"ERI",4.76195938291958e-05
92,"ERI",3.51064158886772e-05
93,"ERI",2.52001500191e-05
94,"ERI",1.84221786346524e-05
95,"ERI",1.45987075972717e-05
96,"ERI",1.11228248360165e-05
97,"ERI",7.99453035088689e-06
98,"ERI",4.34485345156896e-06
99,"ERI",2.0855296567531e-06
100,"ERI",3.30208862319241e-06
0,"ESH",0.0162319691852387
1,"ESH",0.0163271760827364
2,"ESH",0.0164030188654888
3,"ESH",0.0164594975334959
4,"ESH",0.016415928275319
5,"ESH",0.0164740206195549
6,"ESH",0.0165046804679016
7,"ESH",0.0165030667916728
8,"ESH",0.0164804753244699
9,"ESH",0.0164417470949794
10,"ESH",0.016380427398286
11,"ESH",0.0162900615294746
12,"ESH",0.0161512853738
13,"ESH",0.0159786220173212
14,"ESH",0.0158253227755877
15,"ESH",0.0156881602961419
16,"ESH",0.0155316337019508
17,"ESH",0.0153331515258116
18,"ESH",0.0151362830259011
19,"ESH",0.0149571649645072
20,"ESH",0.0147602964645968
21,"ESH",0.0147683648457406
22,"ESH",0.015094327443953
23,"ESH",0.0156107038371607
24,"ESH",0.016115784496767
25,"ESH",0.01665152500472
26,"ESH",0.0170694671479725
27,"ESH",0.0172663356478829
28,"ESH",0.01732281431589
29,"ESH",0.0174018844511
30,"ESH",0.0174680451764797
31,"ESH",0.0175503426641472
32,"ESH",0.0176939598485081
33,"ESH",0.0178537137951567
34,"ESH",0.0179698984836284
35,"ESH",0.0180473549426096
36,"ESH",0.0180828558196426
37,"ESH",0.0180554233237535
38,"ESH",0.0179698984836284
39,"ESH",0.0178553274713855
40,"ESH",0.0177117102870246
41,"ESH",0.0174938639961401
42,"ESH",0.0171824244839867
43,"ESH",0.0168032105702248
44,"ESH",0.0163933368081161
45,"ESH",0.0159463484927457
46,"ESH",0.0154751550339437
47,"ESH",0.014994279517769
48,"ESH",0.014494039886849
49,"ESH",0.0139679814362687
50,"ESH",0.0134273998996293
51,"ESH",0.0128577721908721
52,"ESH",0.0122558709575393
53,"ESH",0.0116378329619189
54,"ESH",0.0110117265851545
55,"ESH",0.01037271079856
56,"ESH",0.00976435486031212
57,"ESH",0.00921409126630015
58,"ESH",0.00869932854932121
59,"ESH",0.00818295215611349
60,"ESH",0.00767625782027842
61,"ESH",0.00714697201724052
62,"ESH",0.00656604857488184
63,"ESH",0.00596576101777787
64,"ESH",0.00538645125164797
65,"ESH",0.00482811927649213
66,"ESH",0.0042939924447679
67,"ESH",0.00379859384253425
68,"ESH",0.00333869611733363
69,"ESH",0.00289977618310707
70,"ESH",0.00247860668739703
71,"ESH",0.0021187568883804
72,"ESH",0.00184281825326003
73,"ESH",0.00162819931483307
74,"ESH",0.00143133081492263
75,"ESH",0.00126350848713013
76,"ESH",0.00111343659785413
77,"ESH",0.000976274118408334
78,"ESH",0.000847180020106406
79,"ESH",0.000745518417693637
80,"ESH",0.000661607253797384
81,"ESH",0.000579309766129904
82,"ESH",0.000493784926004877
83,"ESH",0.000406646409651075
84,"ESH",0.000332417303127466
85,"ESH",0.000266256577747728
86,"ESH",0.000213005262198182
87,"ESH",0.000166208651563733
88,"ESH",0.000135548803217025
89,"ESH",0.000106502631099091
90,"ESH",8.22974876674794e-05
91,"ESH",6.29333729221901e-05
92,"ESH",4.67966106344491e-05
93,"ESH",3.22735245754821e-05
94,"ESH",2.09777909740634e-05
95,"ESH",1.61367622877411e-05
96,"ESH",1.12957336014187e-05
97,"ESH",6.45470491509643e-06
98,"ESH",3.22735245754821e-06
99,"ESH",0
100,"ESH",1.61367622877411e-06
0,"ETH",0.0287867992425447
1,"ETH",0.0282945516643242
2,"ETH",0.0278340207158767
3,"ETH",0.0274029396178985
4,"ETH",0.0271370774823921
5,"ETH",0.0267072028959787
6,"ETH",0.0263090449393384
7,"ETH",0.025940163168624
8,"ETH",0.0255980348778363
9,"ETH",0.0252706497927615
10,"ETH",0.0249459245172729
11,"ETH",0.0246692494788784
12,"ETH",0.0244572873335078
13,"ETH",0.0242788241645401
14,"ETH",0.0240831042240994
15,"ETH",0.0238766902038792
16,"ETH",0.0236117238118073
17,"ETH",0.0232579691368492
18,"ETH",0.0228306538173916
19,"ETH",0.0223872516770694
20,"ETH",0.0219307972752728
21,"ETH",0.0213739830478544
22,"ETH",0.0206837761706069
23,"ETH",0.0199023588471043
24,"ETH",0.0191165999100162
25,"ETH",0.018323108330626
26,"ETH",0.0175210614874123
27,"ETH",0.0167233928187408
28,"ETH",0.0159409335079777
29,"ETH",0.0151557412657155
30,"ETH",0.0143524696304587
31,"ETH",0.0136803512864448
32,"ETH",0.013205908894045
33,"ETH",0.0128585066852806
34,"ETH",0.0125130422072113
35,"ETH",0.0122089190307164
36,"ETH",0.0118188410454649
37,"ETH",0.0112713864229133
38,"ETH",0.010634174652128
39,"ETH",0.0100374632809174
40,"ETH",0.0094445451089447
41,"ETH",0.00894400733383539
42,"ETH",0.00858962198237747
43,"ETH",0.00833078869076019
44,"ETH",0.00806648039590544
45,"ETH",0.00782085474982763
46,"ETH",0.00754536794251974
47,"ETH",0.00720697800953524
48,"ETH",0.00683317879017016
49,"ETH",0.00648573088021015
50,"ETH",0.00615372997437589
51,"ETH",0.0058386659316452
52,"ETH",0.00554794234571148
53,"ETH",0.00527862519981477
54,"ETH",0.00501566052011178
55,"ETH",0.00475628795438597
56,"ETH",0.00453374141210552
57,"ETH",0.00436122853880993
58,"ETH",0.00422196785546079
59,"ETH",0.00408846552276208
60,"ETH",0.00396908485951562
61,"ETH",0.00382908381679714
62,"ETH",0.00364931359363418
63,"ETH",0.00344656480930427
64,"ETH",0.00325401653184083
65,"ETH",0.00306170590059471
66,"ETH",0.00289084741058122
67,"ETH",0.00275425567705736
68,"ETH",0.00263873219472278
69,"ETH",0.00252047578088902
70,"ETH",0.00240681690733648
71,"ETH",0.00227551737226753
72,"ETH",0.00211390880425125
73,"ETH",0.00193402889821876
74,"ETH",0.00176159828707531
75,"ETH",0.0015927780703873
76,"ETH",0.00143018235654523
77,"ETH",0.00127818932009125
78,"ETH",0.0011356564311344
79,"ETH",0.000996514570893925
80,"ETH",0.000861239031804449
81,"ETH",0.000740423351014943
82,"ETH",0.000638537105458836
83,"ETH",0.000551576870398209
84,"ETH",0.000470813717466141
85,"ETH",0.000397774066596952
86,"ETH",0.000331434211008343
87,"ETH",0.000270349992918143
88,"ETH",0.000215161229065288
89,"ETH",0.000167129272449396
90,"ETH",0.000125212135809914
91,"ETH",9.12104462549918e-05
92,"ETH",6.58919838713534e-05
93,"ETH",4.75566641812528e-05
94,"ETH",3.33435923377302e-05
95,"ETH",2.32893292972962e-05
96,"ETH",1.57394917778431e-05
97,"ETH",9.46014749713563e-06
98,"ETH",4.5244183681953e-06
99,"ETH",9.96286064915733e-07
100,"ETH",3.21736417293888e-06
0,"GAB",0.026167440097284
1,"GAB",0.0263330231092124
2,"GAB",0.0263521902745803
3,"GAB",0.0262403818099341
4,"GAB",0.0261195221838642
5,"GAB",0.0257164792898778
6,"GAB",0.0252522079509661
7,"GAB",0.0247394862773744
8,"GAB",0.0241900275368276
9,"GAB",0.0236107532057084
10,"GAB",0.0230064550753589
11,"GAB",0.022422921374158
12,"GAB",0.0218862407438564
13,"GAB",0.0213873620230304
14,"GAB",0.0208852887746431
15,"GAB",0.0203768264711332
16,"GAB",0.0199492921991767
17,"GAB",0.0196420851320298
18,"GAB",0.0194131439901353
19,"GAB",0.019184735269501
20,"GAB",0.0189696370803722
21,"GAB",0.0187327096195744
22,"GAB",0.0184452021390557
23,"GAB",0.0181236196978829
24,"GAB",0.0178100235756134
25,"GAB",0.0174937653470428
26,"GAB",0.0171657938507474
27,"GAB",0.0168271739292476
28,"GAB",0.0164747110549821
29,"GAB",0.0161110673342519
30,"GAB",0.0157389048733583
31,"GAB",0.0153316026092901
32,"GAB",0.0148774472743226
33,"GAB",0.0143886845574408
34,"GAB",0.0138988569980386
35,"GAB",0.0134074321748557
36,"GAB",0.0129064237689888
37,"GAB",0.0123937020953971
38,"GAB",0.0118820452643259
39,"GAB",0.0113730505395557
40,"GAB",0.0108667179210867
41,"GAB",0.0103965899483125
42,"GAB",0.0099791716803002
43,"GAB",0.00960115258554413
44,"GAB",0.0092300549671709
45,"GAB",0.00886800851022142
46,"GAB",0.00853311553754315
47,"GAB",0.00823123268299851
48,"GAB",0.00795277636390354
49,"GAB",0.00768550089127319
50,"GAB",0.00743419805644943
51,"GAB",0.00716905226885996
52,"GAB",0.00687622057573905
53,"GAB",0.00656635140229112
54,"GAB",0.00627139002412933
55,"GAB",0.00598388254361063
56,"GAB",0.00571021801585764
57,"GAB",0.00545572065347256
58,"GAB",0.00521719592889408
59,"GAB",0.00498239815313713
60,"GAB",0.00475398943250283
61,"GAB",0.00454155334967512
62,"GAB",0.0043477520109551
63,"GAB",0.00416939088878146
64,"GAB",0.00399528913668957
65,"GAB",0.00382917370350099
66,"GAB",0.00366359069157262
67,"GAB",0.00349161862452162
68,"GAB",0.00331858171495018
69,"GAB",0.00315140143924115
70,"GAB",0.002986350848573
71,"GAB",0.00282609204924684
72,"GAB",0.00267168988378309
73,"GAB",0.00251994982462044
74,"GAB",0.00237033945049867
75,"GAB",0.00222392360393821
76,"GAB",0.00207431322981644
77,"GAB",0.00191831380057203
78,"GAB",0.00175911984376631
79,"GAB",0.00160471767830256
80,"GAB",0.00145457488292056
81,"GAB",0.00130602935131923
82,"GAB",0.0011628080323201
83,"GAB",0.00102224881962207
84,"GAB",0.00088861108330689
85,"GAB",0.000759765138333692
86,"GAB",0.00064210003982511
87,"GAB",0.000536148209041365
88,"GAB",0.000440312382201796
89,"GAB",0.000352995295525745
90,"GAB",0.000271002421451892
91,"GAB",0.000203384921403974
92,"GAB",0.00015280490168309
93,"GAB",0.000115002992207482
94,"GAB",8.41225591147325e-05
95,"GAB",5.85663386241809e-05
96,"GAB",3.9931594516487e-05
97,"GAB",2.50237992303318e-05
98,"GAB",1.49077952861551e-05
99,"GAB",4.25937008175861e-06
100,"GAB",9.58358268395687e-06
0,"GHA",0.0278684586387821
1,"GHA",0.0280759181387017
2,"GHA",0.028096015359761
3,"GHA",0.0279493156779191
4,"GHA",0.0279010288439597
5,"GHA",0.0273367684310578
6,"GHA",0.0267065984961795
7,"GHA",0.0260268041419135
8,"GHA",0.0253136704708488
9,"GHA",0.0245645223121288
10,"GHA",0.0237765841759899
11,"GHA",0.0230609759718829
12,"GHA",0.0224717027114729
13,"GHA",0.0219682021166487
14,"GHA",0.021458615508126
15,"GHA",0.0209646117698422
16,"GHA",0.0204753564598287
17,"GHA",0.0199772062067174
18,"GHA",0.0194838378215121
19,"GHA",0.019011135131173
20,"GHA",0.0185422445593044
21,"GHA",0.0181450151267536
22,"GHA",0.0178502112983701
23,"GHA",0.017618474622928
24,"GHA",0.0173859019565932
25,"GHA",0.0171731255545964
26,"GHA",0.016893536760459
27,"GHA",0.0165002866445573
28,"GHA",0.0160354422686091
29,"GHA",0.0155850438152859
30,"GHA",0.0151279908744572
31,"GHA",0.0147020702344707
32,"GHA",0.014333598888627
33,"GHA",0.0139994700486533
34,"GHA",0.0136532360605541
35,"GHA",0.0133074702273547
36,"GHA",0.0129388316833325
37,"GHA",0.0125320050753341
38,"GHA",0.0121016704034345
39,"GHA",0.0116791271666543
40,"GHA",0.0112596603763591
41,"GHA",0.0108466139961194
42,"GHA",0.0104450374109268
43,"GHA",0.0100540277506174
44,"GHA",0.00966418847755759
45,"GHA",0.00927444952340493
46,"GHA",0.00890718200444667
47,"GHA",0.00857168213940904
48,"GHA",0.00825744988268038
49,"GHA",0.00794773197677203
50,"GHA",0.00764938354700369
51,"GHA",0.0073361210397105
52,"GHA",0.00699413388534592
53,"GHA",0.00663753361017785
54,"GHA",0.00629119930317149
55,"GHA",0.00594647009867903
56,"GHA",0.00563076649797931
57,"GHA",0.00535883538041866
58,"GHA",0.00511596330628646
59,"GHA",0.00487596704082498
60,"GHA",0.00464867783693175
61,"GHA",0.00440286307485743
62,"GHA",0.00412180293674906
63,"GHA",0.00382301979171655
64,"GHA",0.00353634179480958
65,"GHA",0.00325026571134532
66,"GHA",0.0030038490358283
67,"GHA",0.00281755682531054
68,"GHA",0.00267028866966161
69,"GHA",0.00252399026344815
70,"GHA",0.0023912683493313
71,"GHA",0.00223303199317082
72,"GHA",0.00202741167321504
73,"GHA",0.00179587563558716
74,"GHA",0.00157948775293406
75,"GHA",0.00136774797964409
76,"GHA",0.00118553540468246
77,"GHA",0.00104839945865243
78,"GHA",0.000942930847635911
79,"GHA",0.00084023772638299
80,"GHA",0.000746305789685023
81,"GHA",0.000655249661657766
82,"GHA",0.000561585242045446
83,"GHA",0.000469224968225658
84,"GHA",0.000387598817467475
85,"GHA",0.000314031618914421
86,"GHA",0.000250596629980265
87,"GHA",0.000198765194636068
88,"GHA",0.000156698132918004
89,"GHA",0.000119914533641477
90,"GHA",8.86150346207236e-05
91,"GHA",6.34684285698617e-05
92,"GHA",4.41068794961262e-05
93,"GHA",2.96943965068689e-05
94,"GHA",1.88265149024405e-05
95,"GHA",1.26067426611369e-05
96,"GHA",7.75799548377656e-06
97,"GHA",4.34715264177135e-06
98,"GHA",2.07325741376787e-06
99,"GHA",1.003189071178e-06
100,"GHA",4.68154899883068e-07
0,"GIN",0.0324761989628008
1,"GIN",0.0318611511063322
2,"GIN",0.0312217357212178
3,"GIN",0.0305612399227585
4,"GIN",0.0300310853918952
5,"GIN",0.029285267513661
6,"GIN",0.0285433798819826
7,"GIN",0.0278080664809065
8,"GIN",0.0270821142125362
9,"GIN",0.0263625217976833
10,"GIN",0.0256468596293863
11,"GIN",0.0249633540238186
12,"GIN",0.024324653228987
13,"GIN",0.0237178946197997
14,"GIN",0.0231172100280169
15,"GIN",0.0225275301265904
16,"GIN",0.0219394223237861
17,"GIN",0.0213457407167755
18,"GIN",0.0207507728472557
19,"GIN",0.0201668811271204
20,"GIN",0.0195919932445493
21,"GIN",0.0190201781001946
22,"GIN",0.018449649218349
23,"GIN",0.0178821930747198
24,"GIN",0.0173222401290607
25,"GIN",0.016769576004287
26,"GIN",0.0162224856837196
27,"GIN",0.0156808262493021
28,"GIN",0.0151458125045153
29,"GIN",0.0146193023840947
30,"GIN",0.0141008671338706
31,"GIN",0.0135943655413704
32,"GIN",0.0131020842954994
33,"GIN",0.0126225227566635
34,"GIN",0.012152751104703
35,"GIN",0.011693555388929
36,"GIN",0.0112446497732283
37,"GIN",0.0108053196673182
38,"GIN",0.0103764940385663
39,"GIN",0.00996053103490609
40,"GIN",0.00955778795147903
41,"GIN",0.00916590664035164
42,"GIN",0.00878431542929762
43,"GIN",0.0084144434988827
44,"GIN",0.00805900629218182
