"region","FOI_025","FOI_25","FOI_50","FOI_75","FOI_975","FOI_mean","R0_025","R0_25","R0_50","R0_75","R0_975","R0_mean"
"RWA.1_1",8.16220960041697e-07,1.04431518518448e-06,1.18849684619684e-06,1.35347015553274e-06,1.70505767475303e-06,1.2118858153246e-06,0.416829145494357,0.495435227829045,0.530228629038497,0.558264985497066,0.598097047175354,0.52326551709699
"RWA.2_1",9.52258359129379e-07,1.21827148329771e-06,1.38613271018873e-06,1.57840449192213e-06,1.98862653703806e-06,1.41362652468947e-06,0.453403180320891,0.538961998624354,0.576391056166352,0.607498227564273,0.650780566112532,0.569357199000074
"RWA.3_1",5.44498876688775e-07,6.97235909824735e-07,7.93740493795036e-07,9.03981443497845e-07,1.13986754782919e-06,8.0927699369462e-07,0.489334221453222,0.580720827496428,0.620476302410799,0.654347563000419,0.697822037731884,0.613293085396566
"RWA.4_1",1.08829367049519e-06,1.39204559606115e-06,1.58348473885916e-06,1.80379037943286e-06,2.27029718938766e-06,1.6152199309723e-06,0.425930058043063,0.506628220703993,0.542158591190702,0.571144050150931,0.612034113491895,0.535434573610664
"RWA.5_1",5.44488890811811e-07,6.96656088680909e-07,7.93274109218292e-07,9.03283414642247e-07,1.13912979225015e-06,8.08560004010133e-07,0.484851708692282,0.575189932250389,0.614322726896038,0.647987840593461,0.69149753968734,0.607301648345867
"SDN.1_1",4.08381538592498e-07,5.2382146262813e-07,5.95669563709988e-07,6.78528148295944e-07,8.56664833135911e-07,6.07680944489728e-07,0.660704670827163,0.784339923887405,0.83744667710244,0.883501031850236,0.94099417208202,0.827710557077091
"SDN.10_1",1.22014717376237e-15,4.71418859136926e-12,8.7099427484962e-11,1.10916264219017e-09,1.53911978754181e-08,1.73794116792544e-09,0.595671727777755,0.709102186441433,0.756790470533198,0.798391218184919,0.851795628784768,0.748187467488697
"SDN.11_1",5.46934295388593e-14,2.33816738106661e-11,3.32438556046114e-10,2.27890330020818e-09,1.68789383989803e-08,2.27950942017519e-09,0.621343719793774,0.739411611529415,0.792043622122758,0.837076839489742,0.92307060510025,0.78492894858135
"SDN.12_1",1.36164641339746e-07,1.75344258045217e-07,1.99647279756165e-07,2.27416277860092e-07,2.86322397719479e-07,2.03440181505716e-07,0.649925661192399,0.771568094361748,0.823777836240129,0.868541905117305,0.926822124096658,0.814272035482303
"SDN.13_1",4.08380989769968e-07,5.2376948410967e-07,5.95693414277749e-07,6.78534609601839e-07,8.56441318400024e-07,6.0766868429896e-07,0.672162160674494,0.79791062007188,0.851771147697701,0.898784244052553,0.957303746201383,0.842025974730786
"SDN.14_1",4.08384836667958e-07,5.23888295515715e-07,5.95779574426072e-07,6.78695511239025e-07,8.56971175803529e-07,6.0808175956271e-07,0.603626568446946,0.716856839888667,0.765718556474612,0.807626803191824,0.860159141593462,0.756723652765766
"SDN.15_1",4.08386723792605e-07,5.23819244035933e-07,5.95893605086679e-07,6.78531431272215e-07,8.56797604110357e-07,6.0802587524103e-07,0.653428682434751,0.775734557258188,0.828452087646023,0.874139627274252,0.930603711355486,0.818849771499066
"SDN.16_1",4.08388558408222e-07,5.23765826052225e-07,5.95679556209476e-07,6.7849917664898e-07,8.56617585400649e-07,6.08005890472937e-07,0.570175967313761,0.677004408703702,0.723124369556663,0.762816952048356,0.812624400092454,0.714883495251434
"SDN.17_1",4.08472388089001e-07,5.24018519306323e-07,5.95976843323027e-07,6.78902637182182e-07,8.57038078339918e-07,6.08290692804718e-07,0.637295512076984,0.756772866335215,0.808329262906365,0.85279281869783,0.907913320904683,0.798950304955891
"SDN.18_1",4.08385323961909e-07,5.23771923171995e-07,5.95771395216189e-07,6.78688648698066e-07,8.56797526826195e-07,6.07992381664473e-07,0.66349443660264,0.787685441741513,0.841205184582761,0.887557147247941,0.944940479880889,0.83141635215127
"SDN.2_1",4.08380427266591e-07,5.23774116561815e-07,5.95904883070183e-07,6.78544972966761e-07,8.5668231432787e-07,6.07853994715971e-07,0.679940387569662,0.807193809551459,0.862018698079965,0.909156490868368,0.968349097143564,0.851960584569026
"SDN.3_1",4.08380814818706e-07,5.23773191677089e-07,5.9582954831033e-07,6.78539993862722e-07,8.5659418706472e-07,6.077990961446e-07,0.670660228992411,0.796185734619381,0.850244683186089,0.896767650300888,0.955137768860475,0.840311066785783
"SDN.4_1",4.08388665487647e-07,5.23772294089307e-07,5.95682527163231e-07,6.78532378193745e-07,8.56708618475305e-07,6.08051396323064e-07,0.539712692142116,0.641048442125164,0.684785053872628,0.722317725515547,0.769537928417841,0.676913914265598
"SDN.5_1",4.08388854028341e-07,5.23956899141388e-07,5.95907077815284e-07,6.78849757075677e-07,8.5694353262401e-07,6.08267095958257e-07,0.640639200190624,0.760616028105056,0.812463265892447,0.857012117035913,0.912684656607095,0.803081393530765
"SDN.6_1",1.36291949401272e-07,1.75728129721194e-07,1.99899758060321e-07,2.27503598544703e-07,2.86988848084869e-07,2.03802047316118e-07,0.671601278543321,0.797252081619899,0.851218691420789,0.897841152032593,0.957863897415172,0.841487444625993
"SDN.7_1",2.7231827332134e-07,3.49805474370376e-07,3.97577857078036e-07,4.52558503713726e-07,5.70313479486138e-07,4.0528352005164e-07,0.65842021688552,0.781146437873898,0.833665133482832,0.879325956006447,0.937724055216399,0.82425267825927
"SDN.8_1",2.72317769861163e-07,3.49976509331055e-07,3.97710744284506e-07,4.52815101662654e-07,5.71042449053264e-07,4.0547817803199e-07,0.571203648119925,0.677931701445269,0.723940360065405,0.763450279353854,0.813560761589838,0.71556291766871
"SDN.9_1",2.72317671698589e-07,3.49981171363385e-07,3.97857357150777e-07,4.52739401747863e-07,5.71042387678194e-07,4.05588002431823e-07,0.626473508444802,0.743467653241781,0.793709182390283,0.836815992269708,0.892265659036552,0.784606916376389
"SEN.1_1",2.72317896870908e-07,3.51067180831908e-07,3.98528438838487e-07,4.54253419070905e-07,5.72960549637092e-07,4.06465804645716e-07,0.578868142804468,0.687828808634222,0.737352302881746,0.778909099106512,0.86568361810118,0.730911469487658
"SEN.10_1",4.08388404227598e-07,5.24826218106662e-07,5.96881408918701e-07,6.79315508807961e-07,8.59423126655381e-07,6.08654183121902e-07,0.632654897504065,0.751856720706471,0.806438749832725,0.850665566802413,0.940253654340674,0.798455808528218
"SEN.11_1",8.16233775140152e-07,1.04498680435766e-06,1.18895403990728e-06,1.35484821370504e-06,1.70806439597164e-06,1.21301203475402e-06,0.623855172143854,0.741992079770329,0.795359350486441,0.839161418422452,0.928364969417598,0.788311375332276
"SEN.12_1",4.08387905173229e-07,5.24838346690281e-07,5.96871301122828e-07,6.79264819316532e-07,8.59422555958457e-07,6.08633539637088e-07,0.664002060228382,0.789120028095185,0.845952707378036,0.892247510262269,0.97941579394137,0.837422026967775
"SEN.13_1",2.72317596517413e-07,3.50963353505353e-07,3.98541230125228e-07,4.54375708390516e-07,5.7295947342405e-07,4.06603967993063e-07,0.581638507643964,0.691330467212752,0.741007209729406,0.782874423310465,0.871758249139078,0.734426903172733
"SEN.14_1",9.52268447713407e-07,1.2190388760196e-06,1.38629970322367e-06,1.57977610169384e-06,1.99239380985018e-06,1.41472993293185e-06,0.606566499740208,0.722106317583382,0.77403500826201,0.816783584039315,0.906301741935993,0.767485543431181
"SEN.2_1",2.72317501641095e-07,3.50816090514934e-07,3.98531592803205e-07,4.53841329695798e-07,5.72593729013042e-07,4.0623537012152e-07,0.620674711640004,0.737003855210852,0.790115173506756,0.834107705247877,0.921978412915105,0.782833025771584
"SEN.3_1",4.08377230954946e-07,5.24607182533775e-07,5.96706249370919e-07,6.78919490567167e-07,8.57894556646145e-07,6.08029918969424e-07,0.619378351145307,0.73572114838317,0.789064841067684,0.832847639090602,0.920574897861043,0.781643182965486
"SEN.4_1",4.08377755862348e-07,5.2465252073775e-07,5.96658705420117e-07,6.78886895399323e-07,8.5789459173802e-07,6.08067009925749e-07,0.643138677560479,0.763844947196585,0.819144545900456,0.864242989915471,0.95147302826987,0.811206998084041
"SEN.5_1",4.08372507978996e-07,5.24351445384064e-07,5.96482575961607e-07,6.7866501390945e-07,8.57044230787838e-07,6.07809768269168e-07,0.643330821787229,0.764073316701685,0.819094986294648,0.864451466903037,0.951275861915229,0.811334435576716
"SEN.6_1",4.08387087741024e-07,5.24806250664543e-07,5.9654036222406e-07,6.79266493766349e-07,8.59235964641535e-07,6.08480919737627e-07,0.67309267543396,0.799721033071855,0.857171405055422,0.90447140943788,0.99145048567941,0.84859049304152
"SEN.7_1",5.44327985875886e-07,6.9716967688503e-07,7.93758779007881e-07,9.03547180603744e-07,1.14127585943943e-06,8.09448314981586e-07,0.62533832563877,0.742475830721143,0.793384172992018,0.836572727490591,0.891418305635697,0.784001084128555
"SEN.8_1",4.08389571227007e-07,5.24825331171621e-07,5.96871332423692e-07,6.79307571529691e-07,8.59423079699166e-07,6.08697842350158e-07,0.621069029643643,0.738425552462011,0.791659737825322,0.835466671752063,0.925109973032028,0.784059928725302
"SEN.9_1",4.0838914134064e-07,5.24839365520909e-07,5.96955850289111e-07,6.79270086051022e-07,8.59422060673938e-07,6.08772366274058e-07,0.669375662032226,0.795521905016654,0.852594744293085,0.899473244175629,0.987542797736453,0.844230266509638
"SLE.1_1",1.22433006153363e-06,1.56635101972577e-06,1.78149036711528e-06,2.02927798526979e-06,2.55427221516286e-06,1.81711755654844e-06,0.611003155849617,0.726370962693104,0.776279103504887,0.817908244634101,0.876374506080524,0.766727622870887
"SLE.2_1",1.36036668815671e-06,1.74010495469986e-06,1.97938283581038e-06,2.25418571014818e-06,2.83796589087142e-06,2.01888506914042e-06,0.630318793224585,0.749396014396949,0.800899794133276,0.84406478797949,0.904311913703326,0.791260960026842
"SLE.3_1",1.08829343313125e-06,1.39231422587367e-06,1.58367275944483e-06,1.80422644323812e-06,2.27075744506066e-06,1.61545824063739e-06,0.644670342747591,0.76587174587064,0.818330153193315,0.862030348144574,0.922172506257031,0.80834330419026
"SLE.4_1",9.52256780797043e-07,1.21827508557159e-06,1.38581189744527e-06,1.57896680267432e-06,1.98782841687922e-06,1.41365998928201e-06,0.61771992949922,0.733646717442883,0.783679797398842,0.825944768524129,0.882602987589806,0.774269328737037
"SOM.1_1",1.36162310576394e-07,1.75277860503394e-07,1.99525543007921e-07,2.27124501639366e-07,2.86071480035831e-07,2.0335853801892e-07,0.646751155578555,0.767512051688142,0.81947757736299,0.863957370335379,0.922295308160989,0.810155449708806
"SOM.10_1",2.72316890613017e-07,3.50182659824228e-07,3.98213533711918e-07,4.53600969528267e-07,5.72956570491869e-07,4.0630347506573e-07,0.677341025895672,0.803941139197194,0.858065066523965,0.905231917787205,0.964662212536028,0.8482523088316
"SOM.11_1",3.10496271721803e-15,9.09522290814735e-12,1.75003885153845e-10,1.8793251914072e-09,1.64845424515062e-08,2.11297224264561e-09,0.635098222935127,0.756546473402201,0.807099925499823,0.851479291653701,0.908634397000167,0.798039053351287
"SOM.12_1",1.58361812710243e-15,6.42260486312102e-12,1.30173373658033e-10,1.19157334638506e-09,1.36340928637466e-08,1.64222359384625e-09,0.58816517325327,0.700314128231856,0.747506884588696,0.788533464264626,0.841432955185806,0.738996090303951
"SOM.13_1",1.51001308678643e-15,5.63011134243699e-12,1.1857500777656e-10,1.08071756239286e-09,1.28773520889122e-08,1.58145521387514e-09,0.518922179503835,0.617923195488849,0.659455506886203,0.695667193439756,0.742337132903111,0.652015710011446
"SOM.14_1",2.72316924047795e-07,3.50153639782049e-07,3.98050278585803e-07,4.53522395969625e-07,5.72413695485537e-07,4.06143794972421e-07,0.67167622400379,0.797229048364473,0.850770080490017,0.897563759599402,0.956608227502683,0.841055372487667
"SOM.15_1",4.08388168474564e-07,5.2381985735856e-07,5.9577512529671e-07,6.78615292956094e-07,8.56798014641473e-07,6.08060205301304e-07,0.65550926598817,0.778210625321236,0.831049110545838,0.876795622755301,0.933610033339269,0.821431245767893
"SOM.16_1",1.43720260237158e-15,5.81279842116699e-12,1.20131364858558e-10,1.09486325297397e-09,1.27884076734797e-08,1.56062497811855e-09,0.547484668868006,0.652024459518763,0.695776023457902,0.734039560786051,0.783189711803319,0.68789155675492
"SOM.17_1",1.36162363970258e-07,1.7536315954921e-07,1.99438488078889e-07,2.27203450096777e-07,2.85962690261219e-07,2.03331596305564e-07,0.530604040646295,0.630073613431032,0.672564224672186,0.709397105487944,0.756637383108625,0.664954722388712
"SOM.18_1",1.36162645111177e-07,1.75394666487027e-07,1.99480865937437e-07,2.27217717924927e-07,2.85991361906269e-07,2.03371471814577e-07,0.574453409285128,0.681898935461344,0.72814174704822,0.767800659498854,0.819222967605605,0.719833040524273
"SOM.2_1",2.72257465983443e-07,3.49914750887206e-07,3.97704642590255e-07,4.52929251527159e-07,5.71859682088518e-07,4.05702817020947e-07,0.662727873191644,0.786442621741985,0.839228407213457,0.885112137856473,0.943873868496176,0.829657400852339
"SOM.3_1",1.36291950025319e-07,1.7596437600072e-07,2.00137848248224e-07,2.28232985139321e-07,2.88419887660858e-07,2.04333210714185e-07,0.659542399312297,0.7836658412502,0.836112529159433,0.881925190011885,0.940567565572687,0.826534268549266
"SOM.4_1",1.57456635055549e-15,5.70576738129644e-12,1.24214600348548e-10,1.1371532532073e-09,1.40272888541049e-08,1.64385157962205e-09,0.616659962206689,0.734168883230471,0.783713638011703,0.82661432154519,0.882275866001093,0.774805110409666
"SOM.5_1",2.72266958353263e-07,3.50146357707825e-07,3.98057886275695e-07,4.5351973481602e-07,5.72414250189849e-07,4.06117091446264e-07,0.678213987577046,0.804998035332527,0.859021392941933,0.906031612674124,0.965930409002337,0.849170833931641
"SOM.6_1",3.32682950904582e-15,9.87647559820067e-12,1.85292989487223e-10,2.02507979540236e-09,1.75279741067503e-08,2.26587291113611e-09,0.661588850007474,0.78780336853731,0.840714405561738,0.88692728880442,0.946408531524934,0.831193146816485
"SOM.7_1",5.44201760317701e-07,6.97422675991418e-07,7.93870656846129e-07,9.03855594955253e-07,1.14058968257229e-06,8.0950589515792e-07,0.710341085137305,0.843271334832401,0.900883236332736,0.950268566883245,1.0124020989598,0.890239521516182
"SOM.8_1",2.72316927398313e-07,3.49950777534805e-07,3.97753400221515e-07,4.52940115001447e-07,5.71766989247485e-07,4.05756033393144e-07,0.683735049022497,0.811367094724197,0.865748477554369,0.913186123870189,0.973781764358403,0.855969866790209
"SOM.9_1",4.08386909895534e-07,5.23770436291341e-07,5.95772413238342e-07,6.78538306607546e-07,8.56560446961731e-07,6.07934069488552e-07,0.67791822740689,0.804802512669003,0.859076517165706,0.906684453011776,0.965495398270606,0.849310581470255
"SSD.1_1",8.1623127073748e-07,1.04487703209626e-06,1.18865090801956e-06,1.35400390990748e-06,1.70636031168248e-06,1.21233921795766e-06,0.64691315262013,0.767898201498337,0.819768554786439,0.864918035370864,0.922291939726825,0.810396010175871
"SSD.10_1",8.16225094193166e-07,1.04473432868101e-06,1.18892892974659e-06,1.35397327682849e-06,1.70510297496797e-06,1.21205266244233e-06,0.624190615296139,0.740995918539167,0.791208408295375,0.834025019557783,0.890444431883235,0.782019408739363
"SSD.2_1",1.08830134866722e-06,1.39308095590249e-06,1.58389889587627e-06,1.80497775538653e-06,2.27369893219181e-06,1.61641549619982e-06,0.649229790829703,0.771930797299425,0.82435228906705,0.869210716500596,0.928572153232809,0.814375356026194
"SSD.3_1",4.0837517172771e-07,5.23743562447942e-07,5.95716902090921e-07,6.78540228059195e-07,8.55461374425331e-07,6.07578129305034e-07,0.667993950497033,0.792835917649579,0.846832462149173,0.892936603996862,0.951334548411617,0.836933430521621
"SSD.4_1",5.44467992739691e-07,6.9676849145249e-07,7.93703498782081e-07,9.03536977018868e-07,1.13939695039976e-06,8.08743673145329e-07,0.648869109871013,0.77045363050446,0.823315999498504,0.867789753963921,0.925221246173794,0.813589765085507
"SSD.5_1",4.08383017648648e-07,5.23854461107938e-07,5.9577428929722e-07,6.78532825014614e-07,8.56779776522656e-07,6.07970855759437e-07,0.643323639838712,0.763797166702507,0.815845112249116,0.860696010302609,0.916329594265566,0.806314973147972
"SSD.6_1",4.08377233137448e-07,5.23743411369939e-07,5.95707361717439e-07,6.78446936729395e-07,8.55460000146962e-07,6.07577606645487e-07,0.657302220414204,0.780152887164829,0.833271545330863,0.878804611733405,0.936115896177629,0.823524955702437
"SSD.7_1",4.08472128341429e-07,5.23812953136164e-07,5.9599509870387e-07,6.78550129189181e-07,8.56907835369528e-07,6.07966672240434e-07,0.683545947155624,0.811465113285168,0.866738006594887,0.914207901905172,0.97346753088002,0.856573422363645
"SSD.8_1",5.44502161198151e-07,6.9733546090916e-07,7.93883551960635e-07,9.03965534744586e-07,1.14059874326274e-06,8.09613545978325e-07,0.659604284562112,0.783452396464514,0.836906357252078,0.882374816689707,0.940067176950123,0.827034170643701
"SSD.9_1",6.80202396001572e-07,8.70955910343954e-07,9.91028245376546e-07,1.1286291830352e-06,1.42273797607654e-06,1.01060991598096e-06,0.613079090145149,0.727542755249754,0.776792213991089,0.819226300561635,0.873676223794536,0.767869045028562
"TCD.1_1",4.08372513146126e-07,5.23589940876622e-07,5.95686155034737e-07,6.7817014825509e-07,8.55213100901991e-07,6.07371055651893e-07,0.671530419827206,0.797462689035251,0.85154766485189,0.898147566797366,0.956886302021201,0.841677052570532
"TCD.10_1",4.08376832687845e-07,5.23635650940072e-07,5.95630252881409e-07,6.78344332628072e-07,8.55459979651717e-07,6.07500672637114e-07,0.628167727999316,0.745572749388224,0.796401747110987,0.83992270394871,0.894622425713863,0.787101816188013
"TCD.11_1",5.44394013623704e-07,6.96764493447296e-07,7.93735817330339e-07,9.03473851668668e-07,1.13915041941357e-06,8.09062022901739e-07,0.635925129003462,0.754739668556591,0.806650309561966,0.850419937670415,0.906362803546194,0.797040559307797
"TCD.12_1",5.44494229820055e-07,6.96764611547439e-07,7.93726027721921e-07,9.03465103293408e-07,1.13924197048974e-06,8.08992588554984e-07,0.629888046064305,0.747629529214795,0.799079109885755,0.842353959165817,0.89774637962301,0.789538250945762
"TCD.13_1",5.44433849475262e-07,6.9707508613755e-07,7.93733618923815e-07,9.03504547245206e-07,1.13926444276855e-06,8.09112180611217e-07,0.637188119323801,0.756293028621965,0.808324831013578,0.852282525191196,0.908149528568318,0.798698435713901
"TCD.14_1",4.08376228876069e-07,5.23743524958441e-07,5.95705591936242e-07,6.78471243883679e-07,8.55534824518377e-07,6.07590522776517e-07,0.666462315294649,0.791019827075231,0.844877328363305,0.891022655234699,0.94915537795033,0.835003634962914
"TCD.15_1",5.4432116935014e-07,6.96888919181544e-07,7.93719838255812e-07,9.03544689932901e-07,1.13937934036928e-06,8.08980289405076e-07,0.660596814179524,0.784464844873395,0.838295402584652,0.883520446297899,0.941993030642913,0.828349327370488
"TCD.16_1",5.44384520689883e-07,6.97426280965804e-07,7.93856984715265e-07,9.03978893769297e-07,1.14126135182898e-06,8.09669220815633e-07,0.649920321966851,0.771952982934002,0.824667594164824,0.869441451970624,0.926268974213903,0.814934121371799
"TCD.17_1",4.08387071966181e-07,5.23788274609365e-07,5.95705588911764e-07,6.7852770737879e-07,8.56560733523132e-07,6.07969792035976e-07,0.649103176928125,0.770606747472684,0.822928949095104,0.868196584023235,0.924452181225189,0.81337943640959
"TCD.18_1",4.08383793991691e-07,5.23775232525157e-07,5.95780750059298e-07,6.78532981245523e-07,8.56988129113765e-07,6.07965895655419e-07,0.643341211087964,0.763817471423302,0.815887396857883,0.86074357717491,0.916353953864126,0.806314494335212
"TCD.19_1",4.08379891443569e-07,5.23743446858283e-07,5.95705528835153e-07,6.78524537719136e-07,8.56568788516714e-07,6.07666621874029e-07,0.630755447465487,0.748829777584416,0.799753119083815,0.843676199641524,0.898302175937397,0.790412741702074
"TCD.2_1",4.08383453036736e-07,5.23773665359371e-07,5.95917606315782e-07,6.78544838853328e-07,8.56839054764115e-07,6.07933798650453e-07,0.681505351757767,0.809073723864266,0.864001995613751,0.911624285128258,0.970581364580739,0.853905767103665
"TCD.20_1",5.4449635310046e-07,6.97422186261927e-07,7.93824643897025e-07,9.03862067497194e-07,1.14061317913077e-06,8.09511871580208e-07,0.657036173161617,0.780096198312654,0.833612019118673,0.878957180983746,0.936425343743403,0.82369836322527
"TCD.21_1",1.36160438807648e-07,1.75125258058294e-07,1.99329457647952e-07,2.2715752512746e-07,2.85963068328618e-07,2.03175499941594e-07,0.523353760476147,0.621479942978521,0.663388558288891,0.699706034063749,0.746292233070996,0.655857860573285
"TCD.22_1",4.08379140772664e-07,5.23664738864233e-07,5.9554644466982e-07,6.78506190771178e-07,8.56274983358188e-07,6.07478868707456e-07,0.651348976321055,0.773023561154711,0.825416918129757,0.870726176039073,0.927671545520255,0.815909543471614
"TCD.23_1",2.72317068287494e-07,3.50030909659214e-07,3.97839202297148e-07,4.52972642611959e-07,5.71923899842301e-07,4.05810994361377e-07,0.632054811205049,0.750094226296415,0.800714229100243,0.844393184894394,0.90016267594722,0.791526287751433
"TCD.3_1",1.36161323069761e-07,1.75239049761511e-07,1.99415577760064e-07,2.27337608121095e-07,2.86458719513805e-07,2.03337359536269e-07,0.612280384504696,0.727111422903641,0.775979768492293,0.818301374247671,0.87314030415685,0.767176915212052
"TCD.4_1",4.08371845701389e-07,5.23576832461304e-07,5.9547621652568e-07,6.78156625341207e-07,8.55317005760585e-07,6.07205584097669e-07,0.663958822377563,0.788331857437754,0.841614751388709,0.88795147292613,0.946102784130071,0.832031349665201
"TCD.5_1",1.00389471151931e-15,3.76817475545228e-12,7.40827114828999e-11,9.61979507426583e-10,1.40638151173027e-08,1.55410521810075e-09,0.569030858079375,0.67738437024528,0.722796350278889,0.762610574449993,0.813752337973869,0.714632672825372
"TCD.6_1",8.25375039670976e-16,3.84103442596135e-12,7.423219913766e-11,1.05261742766632e-09,1.51321391688507e-08,1.68251542684199e-09,0.606287640733101,0.721732776135569,0.770113355218531,0.812575130215506,0.867023189285936,0.761447350249851
"TCD.7_1",4.08382696913757e-07,5.23774591849799e-07,5.95824247102644e-07,6.78541997415016e-07,8.56727603582329e-07,6.07931982281082e-07,0.670012772361573,0.795491665794887,0.849452104585749,0.896303989714746,0.954239974601801,0.839589960361283
"TCD.8_1",4.08385368246704e-07,5.2377414385876e-07,5.95824574576683e-07,6.78541293545838e-07,8.56884572575848e-07,6.08043507757821e-07,0.670051354368532,0.795472763502368,0.849499242272947,0.896361747276234,0.954263663782617,0.839667141914103
"TCD.9_1",2.72316787343128e-07,3.49943728202147e-07,3.97687775221559e-07,4.52776509143265e-07,5.71041834845416e-07,4.05397632722132e-07,0.646750244371924,0.767893144969141,0.819504802824037,0.864267834289486,0.921581557688531,0.810206677858016
"TGO.1_1",6.80212648709988e-07,8.70955833556218e-07,9.91124645936244e-07,1.12860645992357e-06,1.42350392029376e-06,1.01061904644662e-06,0.641831572526006,0.760993180455458,0.813127657106434,0.857269800703114,0.914390543711893,0.803692370982617
"TGO.2_1",6.80215382891131e-07,8.71149866004428e-07,9.91646598853582e-07,1.12901794313467e-06,1.4241093208405e-06,1.01136569383233e-06,0.660636780824,0.783584035482101,0.837062076740598,0.882749433416449,0.94120332773409,0.827412072359653
"TGO.3_1",6.8022404788391e-07,8.70657237865408e-07,9.91200077666708e-07,1.12876704316923e-06,1.42382990124023e-06,1.01041577287379e-06,0.656372664745862,0.778100576263548,0.831445231420447,0.87666836641373,0.935340114153999,0.821791353618026
"TGO.4_1",8.16232196288238e-07,1.04456011715061e-06,1.1886691871118e-06,1.35400793734014e-06,1.70652274229565e-06,1.21216246484266e-06,0.649231678305623,0.770325587499767,0.822623018236236,0.867895391784878,0.925558753715677,0.813164575662534
"TGO.5_1",4.08381035275598e-07,5.23770452348368e-07,5.95705591804565e-07,6.78538488191058e-07,8.56533420569652e-07,6.07693289880193e-07,0.678335117331593,0.805233576869986,0.859558311505484,0.906952058596929,0.966089077881038,0.849760715333815
"TZA.1_1",8.16229285430685e-07,1.04500901101591e-06,1.1893017924707e-06,1.35432500890088e-06,1.70681368083446e-06,1.21301971609429e-06,0.475948323236746,0.566031398806577,0.604709237725338,0.637464542009498,0.681886090445416,0.597437399673251
"TZA.10_1",5.44484815068208e-07,6.96765059660144e-07,7.93688668639373e-07,9.03635690044603e-07,1.13913160551529e-06,8.08746462771997e-07,0.567500918515326,0.673607027828737,0.719957834892411,0.759038002735283,0.809327624566641,0.711649570339669
"TZA.11_1",4.084722690837e-07,5.2384568580035e-07,5.95800210162961e-07,6.78671294976243e-07,8.57020512661852e-07,6.08127326709519e-07,0.483164138504825,0.574021326662705,0.613522599923858,0.647126656655129,0.689249291350503,0.606327170246373
"TZA.12_1",6.80211924240673e-07,8.70955709673814e-07,9.91621508706446e-07,1.12885456805432e-06,1.4238271945204e-06,1.01107959899582e-06,0.512630831166473,0.608971142277375,0.650242587787984,0.685985842152248,0.732207493403827,0.642717090512771
"TZA.13_1",5.444892796e-07,6.96965955025495e-07,7.93441583549915e-07,9.0394293530922e-07,1.13942486124775e-06,8.0889984503455e-07,0.505394629437327,0.59936634631387,0.640504865352304,0.675371345438344,0.720725233589857,0.633227955583165
"TZA.14_1",5.44489387122063e-07,6.96973134705686e-07,7.93639706154745e-07,9.03953099839896e-07,1.13946556157096e-06,8.08939932009938e-07,0.560734879940504,0.665573334949964,0.711449460240583,0.750205696627333,0.800086842755684,0.703240380469181
"TZA.15_1",4.08367647718754e-07,5.23494532382025e-07,5.95285105623622e-07,6.78510422652347e-07,8.55459952383533e-07,6.07152518257703e-07,0.58924491279213,0.699373144500661,0.74716080591973,0.787962659562642,0.839707683436426,0.73846104071369
"TZA.16_1",4.0837329486669e-07,5.23771773841649e-07,5.95510962611896e-07,6.7848371902705e-07,8.55452451117178e-07,6.07331429275631e-07,0.527277998293074,0.625950848834133,0.668929946508107,0.70527910662017,0.751556897544414,0.661126237956147
"TZA.17_1",5.44437605288145e-07,6.96764731210206e-07,7.93080037129955e-07,9.03586922852026e-07,1.13921669978074e-06,8.08629214443353e-07,0.419219961735673,0.497837501195426,0.532011816468946,0.560905821474113,0.598083891970645,0.52559250448193
"TZA.18_1",1.36161683172391e-07,1.75027881721846e-07,1.99238578764005e-07,2.26841754375971e-07,2.85962332642712e-07,2.03168055817668e-07,0.605991880324208,0.71906025448068,0.767860414172783,0.809310448329462,0.864074106181957,0.759025192097984
"TZA.19_1",1.36161637670299e-07,1.75024452138049e-07,1.99235183736975e-07,2.2682397334783e-07,2.85962347525593e-07,2.03108425260394e-07,0.61488556464334,0.729619489536599,0.779099884886934,0.82103994686701,0.876822224506255,0.770177715007848
"TZA.2_1",5.44503878622486e-07,6.97203000265654e-07,7.93733787898905e-07,9.03995367345046e-07,1.14061313870916e-06,8.09410439517464e-07,0.599676581027833,0.712014841710669,0.760938783440972,0.802251338620943,0.855675955994049,0.751945287985424
"TZA.20_1",5.4448898303509e-07,6.9692526426568e-07,7.93675775322758e-07,9.03726147771699e-07,1.13957710511275e-06,8.0894647730827e-07,0.603252085206597,0.71609800235391,0.765375942386366,0.806892085154305,0.859975431495438,0.756438439174145
"TZA.21_1",4.08371695769816e-07,5.23428522185563e-07,5.95483011098239e-07,6.78421721581212e-07,8.554599164173e-07,6.07291638125332e-07,0.538153749140492,0.638759790944711,0.68251437355564,0.719691177940819,0.7668933808882,0.674626706936681
"TZA.22_1",4.08362325645348e-07,5.23199073216331e-07,5.95268537792684e-07,6.78336184402282e-07,8.54860348778259e-07,6.06853593807894e-07,0.532845527180065,0.632425136575021,0.675671909178328,0.712667277962607,0.759397412686074,0.667938631007067
"TZA.23_1",4.08379387901652e-07,5.23743002695468e-07,5.95568603430628e-07,6.7848874380593e-07,8.56402521354613e-07,6.07497200790478e-07,0.552112314858831,0.655459008283798,0.700215501844574,0.738602578981656,0.786893271081699,0.692088671998173
